Date,Open,High,Low,Close,Volume
3/26/2012,206.45,207.92,206.32,207.77,3418255
3/27/2012,208.46,208.66,207,207.18,2705065
3/28/2012,207.44,208.69,206.27,207.29,3265696
3/29/2012,206.09,208.5,206.02,208.27,3403665
3/30/2012,208.74,209.12,208.01,208.65,3217344
4/2/2012,208.96,209.69,208.09,209.47,3388035
4/3/2012,209.31,210.69,208.54,209.5,4091491
4/4/2012,206.22,206.98,205.19,206.05,4404078
4/5/2012,205.15,205.68,204.46,205.47,3809119
4/9/2012,204.4,206.17,203.37,204.94,3326810
4/10/2012,204.94,205.74,202.17,202.33,4132997
4/11/2012,203.99,204.32,202.46,202.58,3367363
4/12/2012,202.8,205.56,202.35,205.32,2929585
4/13/2012,204.32,204.65,202.8,202.8,3768117
4/16/2012,204.74,205.97,202.72,202.72,3827191
4/17/2012,204.57,207.64,204.15,207.45,6073651
4/18/2012,202.43,204.07,200,200.13,10155310
4/19/2012,200.03,201.26,197.52,199.51,5763201
4/20/2012,199.83,200.12,199.09,199.6,4758663
4/23/2012,197.89,199.1,196.79,198.62,3618928
4/24/2012,199.06,202.48,198.87,200,5631646
4/25/2012,202.02,203.69,201.8,203.57,4003311
4/26/2012,203.4,206.21,203.4,205.58,3304328
4/27/2012,206.47,208.17,205.91,206.81,3311119
4/30/2012,206.71,207.96,206.32,207.08,2773199
5/1/2012,207.18,208.93,206.71,208,2715870
5/2/2012,206.97,208.27,206.91,208.06,2360257
5/3/2012,208.27,208.92,206.55,207.24,2826568
5/4/2012,206.47,207.11,204.4,204.99,4024251
5/7/2012,203.96,204.77,202.9,203.75,3375923
5/8/2012,202.44,203.06,199.72,201.48,3881592
5/9/2012,199.99,203,199.06,201.23,3743290
5/10/2012,201,203.25,200.02,200.6,3831076
5/11/2012,199.96,202.12,199.95,201.17,2391580
5/14/2012,199.92,200.71,198.56,199.44,3029639
5/15/2012,199.44,201.47,198.76,199.04,2987339
5/16/2012,199.42,201.35,198.18,199.73,5001087
5/17/2012,199.67,200.79,197.64,197.89,5627456
5/18/2012,198.78,198.78,195.16,195.88,5737095
5/21/2012,195.98,197.93,194.63,197.76,3831863
5/22/2012,198.04,198.26,196.06,196.82,3567786
5/23/2012,195.53,196.49,193.2,196.12,4066664
5/24/2012,195.99,196.28,194,196.09,3569476
5/25/2012,195.11,196,194,194.3,2903063
5/29/2012,195.22,198.08,195.22,196.46,3618533
5/30/2012,194.8,195.47,193.77,194.53,3602417
5/31/2012,194.1,194.93,192,192.9,9290067
6/1/2012,190.12,191.72,188.6,189.08,5206323
6/4/2012,188.34,189.38,187,188.54,4625073
6/5/2012,187.92,189.85,187.56,189.2,3556762
6/6/2012,190.78,194,190.02,193.99,3645267
6/7/2012,195.28,195.83,193.94,194.44,3701066
6/8/2012,193.71,195.14,192.7,195.14,2476647
6/11/2012,196.6,196.7,192.37,192.51,3273511
6/12/2012,192.14,194.67,192.14,194.55,3023630
6/13/2012,194.36,195.19,192.34,193.1,3247653
6/14/2012,193,195.83,192.74,195.1,3584945
6/15/2012,196.08,199.27,195.4,199.1,6390633
6/18/2012,197.57,199.64,197.17,198.29,3378912
6/19/2012,198.83,199.99,198.8,198.93,3297517
6/20/2012,198.7,199.74,197.5,198.78,3378824
6/21/2012,199.07,199.45,193.19,193.39,4316544
6/22/2012,193.87,194.88,193.22,193.7,8833353
6/25/2012,192.48,193.39,191.68,192.86,3211529
6/26/2012,193.54,193.68,190.75,191.95,3436150
6/27/2012,192.14,193.7,190.9,193,2762612
6/28/2012,191.23,192.08,188.9,191.4,3967265
6/29/2012,194.55,195.81,192.41,195.58,5262273
7/2/2012,196.36,197.2,194.85,195.83,2831680
7/3/2012,195.46,196.34,194.91,195.93,1451425
7/5/2012,194.88,196.85,193.63,195.29,2690781
7/6/2012,193.92,193.94,189.74,191.41,4952950
7/9/2012,190.76,191,188.05,189.67,3988256
7/10/2012,190.3,191.14,185.6,186.26,4690312
7/11/2012,186.22,187.36,183.51,185.25,5456169
7/12/2012,184.25,184.39,181.85,183.09,4931203
7/13/2012,183.46,186.33,183.03,186.01,3933365
7/16/2012,185.58,186.1,184.58,184.79,3144328
7/17/2012,185.73,186.29,183.2,183.65,5159538
7/18/2012,184.15,188.59,183.55,188.25,8019423
7/19/2012,193.4,196.85,192.97,195.34,10396143
7/20/2012,194.09,194.9,192.17,192.45,4789672
7/23/2012,189.78,191.3,188.2,190.83,3905145
7/24/2012,190.92,191.32,188.56,190.34,3597193
7/25/2012,190.31,192.77,189.32,191.08,3833753
7/26/2012,193.49,194.95,192.57,193.95,3284332
7/27/2012,195.1,197.41,193.95,196.39,4177285
7/30/2012,196.32,197.84,195.92,196.68,2787953
7/31/2012,196.5,197.58,195.88,195.98,3507163
8/1/2012,196.96,197.85,194.72,195.18,2559365
8/2/2012,194.12,196.6,193.02,194.45,2812511
8/3/2012,196.48,198.95,196.16,198.52,3278231
8/6/2012,198.76,199.94,198.52,198.76,2337738
8/7/2012,199.43,200.88,198.8,199.93,3209644
8/8/2012,198.27,199.69,198.16,199.03,2068250
8/9/2012,198.62,199.46,197.89,198.42,2160095
8/10/2012,197.87,199.37,197.24,199.29,2600724
8/13/2012,198.88,199.98,197.79,199.01,2418289
8/14/2012,198.88,199.33,197.72,198.29,2562255
8/15/2012,198.9,199.33,197.92,198.4,2111828
8/16/2012,198.77,201.32,198.12,200.84,2729453
8/17/2012,201.08,202,200.66,201.22,2551732
8/20/2012,200.69,201.13,200.03,200.5,2335987
8/21/2012,200.99,201,198.37,198.65,3111357
8/22/2012,198.64,198.65,196.9,197.25,3296070
8/23/2012,197.04,197.37,195.44,195.7,2758497
8/24/2012,194.96,198.11,194.2,197.77,2639463
8/27/2012,197.96,198.3,195.61,195.69,2498722
8/28/2012,195.56,196.11,194.5,194.87,2539110
8/29/2012,195.13,196.04,194.9,195.08,2141398
8/30/2012,194.77,195.47,193.18,193.37,2740995
8/31/2012,194.31,195.95,193.46,194.85,3193352
9/4/2012,196.61,197.17,193.25,194.54,4514860
9/5/2012,194.41,195.85,193.89,195.04,3312634
9/6/2012,196.26,199.46,196.11,199.1,3931624
9/7/2012,199.12,199.5,198.08,199.5,3414148
9/10/2012,199.39,201.82,198.73,200.95,4208243
9/11/2012,200.55,203.46,200.51,203.27,3910647
9/12/2012,203.52,204.65,202.96,203.77,3283950
9/13/2012,204.38,206.81,203.46,206.36,3880489
9/14/2012,206.24,207.65,206.05,206.81,4057758
9/17/2012,205.55,207.99,205.55,207.15,3276074
9/18/2012,206.88,207.88,206.48,207.07,2476249
9/19/2012,207.55,207.57,206.01,206.43,2605577
9/20/2012,205.85,206.99,205.3,206.18,3740487
9/21/2012,207.36,207.94,205.92,205.98,12772715
9/24/2012,205.02,206.06,204.9,205.29,3511197
9/25/2012,205.6,207.32,204.95,204.98,3346760
9/26/2012,205.05,205.98,203.9,204,3423397
9/27/2012,204.37,206.9,204.14,205.91,2771977
9/28/2012,205.66,208.32,205.31,207.45,4910277
10/1/2012,208.01,211.75,207.94,210.47,5457453
10/2/2012,210.96,211.47,208.5,209.84,3320927
10/3/2012,209.94,211.3,209.3,210.51,3192215
10/4/2012,210.28,210.97,208.53,210.39,2957540
10/5/2012,211.15,211.79,210.06,210.59,2858352
10/8/2012,210.02,210.64,209.21,209.82,1982625
10/9/2012,209.95,210.74,207.7,207.99,3580564
10/10/2012,207.82,208.23,205.05,205.82,4025281
10/11/2012,206.57,207.27,205.63,205.76,2910149
10/12/2012,205.64,207.96,205.56,207.8,2711979
10/15/2012,208.88,209.4,207.82,208.93,3062956
10/16/2012,209.94,211,209.47,211,5632183
10/17/2012,201.21,203.41,198.55,200.63,12675634
10/18/2012,199.91,200.14,194.07,194.96,9296561
10/19/2012,195.29,196.08,193.18,193.36,6621563
10/22/2012,193.71,194.68,192.44,194.4,4404728
10/23/2012,193.53,194,190.94,191.25,4427470
10/24/2012,192.44,193.29,190.56,190.72,3738227
10/25/2012,191.41,192.44,190.71,191.6,3250670
10/26/2012,191.49,193.87,191.47,193.27,4006523
10/31/2012,194.8,196.41,193.63,194.53,6052235
11/1/2012,194.68,197.89,194.55,197.15,3758833
11/2/2012,197.53,198,193.29,193.43,4260781
11/5/2012,192.36,194.97,192.01,194.14,2736431
11/6/2012,195.26,196.75,194.68,195.07,3281085
11/7/2012,193.36,193.68,191.16,191.16,4746744
11/8/2012,191.4,191.81,190.09,190.1,3542464
11/9/2012,189.85,191.64,188.88,189.64,3671517
11/12/2012,190.03,190.77,187.41,189.25,3067509
11/13/2012,188.39,190.88,188.25,188.32,3407573
11/14/2012,189.14,189.27,185.28,185.51,4404535
11/15/2012,185.83,187.2,184.78,185.85,3412016
11/16/2012,186.33,187.56,185.1,186.94,4660780
11/19/2012,188.62,190.39,188.3,190.35,3588996
11/20/2012,189.88,190.11,188.25,189.2,3170318
11/21/2012,189.3,190.89,188.95,190.29,5189519
11/23/2012,191,193.49,190.8,193.49,3877583
11/26/2012,192.45,193.37,191.77,192.88,5211360
11/27/2012,192.08,193.05,191,191.23,3291094
11/28/2012,190.98,192.04,189.27,191.98,3603596
11/29/2012,192.75,192.9,190.2,191.53,4077834
11/30/2012,191.75,192,189.5,190.07,4936587
12/3/2012,190.76,191.3,188.36,189.48,3349685
12/4/2012,189.71,190.75,189.02,189.36,3990733
12/5/2012,189.01,189.46,186.94,188.65,4202974
12/6/2012,189.17,190.18,188.41,189.7,3216900
12/7/2012,190.14,192.2,190.11,191.95,4091940
12/10/2012,192.17,193.54,191.65,192.62,3438406
12/11/2012,193.18,194.8,193.15,194.2,4143997
12/12/2012,194.6,194.75,192.46,192.95,4241964
12/13/2012,192.18,193.05,191.37,191.99,3623185
12/14/2012,191.69,193.4,191.26,191.76,3826833
12/17/2012,191.76,193.91,191.76,193.62,3792450
12/18/2012,193.85,195.92,193.84,195.69,4125879
12/19/2012,195.46,196.45,195,195.08,4270591
12/20/2012,194.47,194.95,193.16,194.77,4184552
12/21/2012,193.1,194.5,191.57,193.42,8226623
12/24/2012,193.05,193.83,192.02,192.4,1631202
12/26/2012,192.21,193.53,190.95,191.95,2776550
12/27/2012,191.53,193.28,190.7,192.71,3967531
12/28/2012,191.11,192.22,189.83,189.83,3539396
12/31/2012,189.23,191.68,188.84,191.55,4685773
1/2/2013,194.09,196.35,193.8,196.35,4234226
1/3/2013,195.67,196.29,194.44,195.27,3645161
1/4/2013,194.19,194.46,192.78,193.99,3380159
1/7/2013,193.4,193.78,192.34,193.14,2862276
1/8/2013,192.92,193.3,191.6,192.87,3028071
1/9/2013,193.48,193.49,191.65,192.32,3212230
1/10/2013,192.65,192.96,191.28,192.88,3608049
1/11/2013,194.15,195,192.9,194.45,3880667
1/14/2013,192.82,193.28,191.75,192.62,4174712
1/15/2013,191.31,192.73,190.39,192.5,4172034
1/16/2013,192,193.18,191.35,192.59,2963020
1/17/2013,193.85,194.46,193.24,193.65,3893754
1/18/2013,194.03,195,193.8,194.47,4560073
1/22/2013,194.36,196.08,194.01,196.08,7172283
1/23/2013,203.5,208.58,203.36,204.72,12531796
1/24/2013,203.91,205.06,203.08,204.42,4447452
1/25/2013,204.45,205.18,204.13,204.97,3359187
1/28/2013,204.85,206.22,204.29,204.93,2823715
1/29/2013,204.34,205.73,203.64,203.9,3617743
1/30/2013,203.69,204.88,203.19,203.52,2998524
1/31/2013,203.32,204.47,202.96,203.07,3091506
2/1/2013,204.65,205.35,203.84,205.18,3371154
2/4/2013,204.19,205.02,203.57,203.79,3188819
2/5/2013,204.31,204.75,202.51,202.79,3636837
2/6/2013,200.39,201.29,199.56,201.02,3624203
2/7/2013,200.62,200.91,198.68,199.74,3076793
2/8/2013,199.97,202.09,199.68,201.68,2893254
2/11/2013,200.98,201.95,199.75,200.16,2944651
2/12/2013,200.01,200.74,199.02,200.04,2461779
2/13/2013,200.65,200.95,199.57,200.09,2169757
2/14/2013,199.73,200.32,199.26,199.65,3294126
2/15/2013,199.98,201.25,199.82,200.98,3627887
2/19/2013,200.6,201.89,200.22,200.32,2998317
2/20/2013,200.62,201.72,198.86,199.31,3715411
2/21/2013,198.63,199.07,198.11,198.33,3923051
2/22/2013,199.23,201.09,198.84,201.09,3107976
2/25/2013,201.67,202.49,197.51,197.51,3847976
2/26/2013,198.63,199.9,197.84,199.14,3391562
2/27/2013,198.89,202.75,198.6,202.33,4185545
2/28/2013,202.18,203.12,200.79,200.83,4689998
3/1/2013,200.65,202.94,199.36,202.91,3309434
3/4/2013,202.59,205.19,202.55,205.19,3693365
3/5/2013,205.86,207.7,205.69,206.53,3807706
3/6/2013,207.03,208.49,206.66,208.38,3594899
3/7/2013,208.29,209.6,208.24,209.42,3884317
3/8/2013,209.85,210.74,209.43,210.38,3700986
3/11/2013,210.04,210.2,209.04,210.08,3049701
3/12/2013,209.4,210.73,209.09,210.55,3592096
3/13/2013,210.2,212.36,209.77,212.06,3357146
3/14/2013,212.15,215.86,212.15,215.8,5506969
3/15/2013,215.38,215.9,213.41,214.92,7937244
3/18/2013,212.9,214.5,212.64,213.21,3006125
3/19/2013,214.13,215.12,211.83,213.44,3198877
3/20/2013,214.76,215.82,214.3,215.06,3020648
3/21/2013,212.96,213,210.11,212.26,5830566
3/22/2013,212.21,213.17,211.62,212.08,3031457
3/25/2013,212.54,212.81,210.05,210.74,3242463
3/26/2013,211.77,212.5,211.5,212.36,2300240
3/27/2013,210.96,212.16,210.1,210.89,3223381
3/28/2013,209.83,213.44,209.74,213.3,3752999
4/1/2013,212.8,213.5,211.25,212.38,2144926
4/2/2013,212.92,214.71,211.57,214.36,3117150
4/3/2013,214.32,214.89,212.63,212.66,3128818
4/4/2013,212.77,212.93,210.04,211.31,3709490
4/5/2013,209.1,209.84,206.34,209.41,4148177
4/8/2013,209.07,209.32,207.33,209.32,2351166
4/9/2013,209.56,210,208.61,209.22,2577249
4/10/2013,211.86,212.51,210.47,212,3524112
4/11/2013,211.5,213.09,210.85,212.92,3655566
4/12/2013,210.79,211.49,209.78,211.38,3165897
4/15/2013,210.44,211.69,209.26,209.26,4218575
4/16/2013,210.84,212,209.2,212,2860054
4/17/2013,210.53,211.09,209.5,209.67,3269874
4/18/2013,210.11,210.25,206.15,207.15,6501970
4/19/2013,195.74,196.5,189.76,190,18848883
4/22/2013,191.15,191.38,187.68,187.83,9847065
4/23/2013,189.27,192.56,188.61,191.61,6301279
4/24/2013,192.16,192.5,191.09,191.71,3694008
4/25/2013,192.69,195.17,192.32,193.95,4651956
4/26/2013,194.16,194.71,193.25,194.31,3490234
4/29/2013,194.78,199.68,194.65,199.15,5937395
4/30/2013,199.13,202.59,197.35,202.54,7540835
5/1/2013,201.87,202.17,199.2,199.63,4899267
5/2/2013,200.12,202.43,199.75,202.39,3946539
5/3/2013,203.94,205.32,203.75,204.51,4494744
5/6/2013,203.79,203.99,201.52,202.78,4827188
5/7/2013,202.81,203.73,201.65,203.63,3450976
5/8/2013,202.94,204.85,202.51,204.82,3602292
5/9/2013,204.69,205,202.72,203.24,3542923
5/10/2013,203.37,204.53,202.82,204.47,3279558
5/13/2013,204.18,204.47,202.22,202.47,3651831
5/14/2013,202.09,203.67,202.08,203.21,3701203
5/15/2013,202.25,203.68,202.04,203.32,4030080
5/16/2013,204,206.59,204,204.69,4506972
5/17/2013,205.25,209.5,204.99,208.44,5704295
5/20/2013,208.02,209.15,207.42,207.6,3614453
5/21/2013,207.24,209.48,207,208.65,2982927
5/22/2013,208.5,210.15,206.12,206.99,5187131
5/23/2013,205.48,208.61,205.13,206.16,5180440
5/24/2013,204.69,206.43,204.42,205.72,3295737
5/28/2013,207.44,208.59,207.16,207.78,4011700
5/29/2013,206.22,208.42,206.04,207.92,3439413
5/30/2013,206.97,210.99,206.97,209.36,4400197
5/31/2013,208.59,211.98,208.02,208.02,4950406
6/3/2013,208.25,210.05,207.33,208.95,3323648
6/4/2013,208.6,209,205.08,206.19,3598659
6/5/2013,205.16,206.29,202.4,202.74,4215365
6/6/2013,203.23,204.2,201.47,203.8,3679532
6/7/2013,204.85,206.35,204.11,206.35,2953540
6/10/2013,206.97,206.98,204.9,205.02,2652420
6/11/2013,203.17,205.95,202.51,203.98,2813120
6/12/2013,204.59,205.23,200.51,201.2,3409855
6/13/2013,201.01,204.4,200.34,203.77,2899698
6/14/2013,203.97,204.74,201.81,202.2,2604459
6/17/2013,203.44,205.17,202.55,203.04,3220009
6/18/2013,203.02,206.09,202.87,204.87,3278151
6/19/2013,204.44,205.03,201.93,201.94,2846204
6/20/2013,200.67,201.7,197.28,197.35,4516329
6/21/2013,198.5,198.52,193.54,195.46,8918918
6/24/2013,193.99,194.91,191.34,193.54,4356153
6/25/2013,195.31,195.59,193.15,194.98,3848021
6/26/2013,195.97,196.23,194.5,194.86,3320202
6/27/2013,196.05,196.9,195.29,195.65,3519332
6/28/2013,191.73,192.66,188.41,191.11,10056856
7/1/2013,192.15,193.8,191.12,191.28,4442422
7/2/2013,190.78,193.23,190.26,191.5,3657855
7/3/2013,190.98,194.22,190.51,193.25,1878313
7/5/2013,194.49,195.16,192.35,194.93,2407971
7/8/2013,195.6,195.78,194.61,194.98,2948458
7/9/2013,191.88,192.8,190.78,191.3,5204685
7/10/2013,191.51,193.43,191.27,192.25,3891960
7/11/2013,193.78,194.11,192.61,192.8,4179123
7/12/2013,193.07,193.7,191.59,192.07,4495892
7/15/2013,192.42,194.89,191.68,194,5678238
7/16/2013,194.04,194.58,192.68,193.85,3747394
7/17/2013,194.72,194.89,193.03,194.55,6868411
7/18/2013,198.27,200.94,195.99,197.99,8394310
7/19/2013,197.91,197.99,193.24,193.54,6998591
7/22/2013,193.4,195.79,193.28,194.09,3399461
7/23/2013,194.21,196.43,194.1,194.98,2864114
7/24/2013,195.95,197.3,195.86,196.61,2958239
7/25/2013,196.3,197.83,195.66,197.22,3014255
7/26/2013,196.59,197.37,195,197.35,2485006
7/29/2013,196.83,197.19,195.53,196.21,2113754
7/30/2013,196.99,197.83,195.81,196.01,2663216
7/31/2013,194.49,196.91,194.49,195.04,3809982
8/1/2013,196.65,197.17,195.41,195.81,2877770
8/2/2013,195.5,195.5,193.22,195.16,3873908
8/5/2013,195.16,195.88,194.35,195.5,2492663
8/6/2013,192.26,192.51,190.27,190.99,5939557
8/7/2013,189.6,189.93,188.05,188.56,3901716
8/8/2013,189.45,189.87,186.79,187.93,4547756
8/9/2013,188,189.16,187,187.82,3250000
8/12/2013,186.97,189.56,186.89,189.09,3026839
8/13/2013,189.54,189.99,187.56,188.42,3542932
8/14/2013,188.58,188.93,187.3,187.53,2899115
8/15/2013,186.23,187,185.45,185.79,3692360
8/16/2013,185.54,186.46,185.34,185.34,3427964
8/19/2013,185.3,186.5,183.98,184.23,3251127
8/20/2013,184.37,185.63,183.17,184.56,3122098
8/21/2013,184.67,186.57,184.28,184.86,3551207
8/22/2013,185.65,186.25,184.25,185.19,2354836
8/23/2013,185.34,185.74,184.57,185.42,2295092
8/26/2013,185.27,187,184.68,184.74,2174908
8/27/2013,183.63,184.5,182.57,182.74,3190642
8/28/2013,182.68,183.47,181.1,182.16,3979196
8/29/2013,181.96,183.7,181.44,182.64,2981180
8/30/2013,182.75,182.99,181.51,182.27,2731141
9/3/2013,183.63,184.32,182.51,183.96,3487469
9/4/2013,183.58,184.19,182.31,183.13,2601909
9/5/2013,183.35,185,183.07,184.15,2869883
9/6/2013,184.65,184.99,182.65,183.03,2903717
9/9/2013,183.68,185.49,183.31,184.98,3017439
9/10/2013,187.2,187.65,186.37,186.6,3149830
9/11/2013,186.83,190.87,186.82,190.7,4959558
9/12/2013,190.96,191.32,189.85,190.73,3354845
9/13/2013,191.21,193.1,191,192.17,3710354
9/16/2013,193.7,194.81,192.61,193.15,3907186
9/17/2013,193.42,194.15,191.83,192.16,2931728
9/18/2013,192.6,194.89,192,194.42,3841926
9/19/2013,194.18,194.89,193.22,193.39,3178067
9/20/2013,193.96,194.43,190.02,190.02,8531193
9/23/2013,190.06,192.41,189.33,190.99,3340891
9/24/2013,190.93,191.56,189.66,189.97,3085242
9/25/2013,190.14,190.62,188.5,189.47,2654833
9/26/2013,190.1,191.76,189.46,190.22,2093584
9/27/2013,188.87,188.94,186.45,186.92,3907904
9/30/2013,185.56,186.74,184.34,185.18,3978234
10/1/2013,185.34,186.65,184.65,186.38,2682184
10/2/2013,185.54,186.31,184.41,184.96,3618459
10/3/2013,184.7,184.96,183,183.86,3212240
10/4/2013,184.17,185.13,183.58,184.1,2864163
10/7/2013,181.85,183.31,181.85,182.01,3968362
10/8/2013,181.89,181.99,178.71,178.72,5579833
10/9/2013,179.37,181.67,179.1,181.32,4424359
10/10/2013,183.17,184.77,182.36,184.77,3659606
10/11/2013,185.25,186.23,184.12,186.16,3232828
10/14/2013,185.41,186.99,184.42,186.97,2663207
10/15/2013,185.74,185.94,184.22,184.66,3367275
10/16/2013,185.42,186.73,184.99,186.73,6717979
10/17/2013,173.84,177,172.57,174.83,22368939
10/18/2013,174.8,175,173.25,173.78,10552466
10/21/2013,174.42,174.75,172.63,172.86,7098685
10/22/2013,173.35,175.57,172.95,174.97,6980623
10/23/2013,175.09,175.99,174.4,175.77,5416339
10/24/2013,176.43,177.89,176.25,177.8,5534885
10/25/2013,178.43,179.1,176.26,176.85,4844399
10/28/2013,177.04,177.89,176.2,177.35,3712733
10/29/2013,177.62,182.32,177.5,182.12,8909330
10/30/2013,181.69,182.18,179.86,180.15,5275922
10/31/2013,179.65,181.67,179.04,179.21,4318185
11/1/2013,179.81,180.34,178.88,179.23,3644628
11/4/2013,179.9,180.8,179.34,180.27,3484345
11/5/2013,179.54,179.8,177.71,177.85,6103386
11/6/2013,177.91,179.75,177.78,179.19,4560659
11/7/2013,179.6,181.39,179.6,180,5221281
11/8/2013,178.83,180.08,177.35,179.99,6275035
11/11/2013,180.19,183.39,180.04,182.88,5222299
11/12/2013,182.53,184.05,182.26,183.07,4258623
11/13/2013,182.27,183.55,181.59,183.55,4711276
11/14/2013,180.48,183.2,179.66,182.21,6322676
11/15/2013,182.38,183.28,181.16,183.19,5179511
11/18/2013,183.52,184.99,183.27,184.47,5344864
11/19/2013,184.63,186.2,184.15,185.25,4577037
11/20/2013,185.22,186.24,184.64,185.19,3646117
11/21/2013,185.54,185.75,183.41,184.13,4459451
11/22/2013,183.5,184.99,179.92,181.3,7610518
11/25/2013,180.25,180.75,177.82,178.94,7162374
11/26/2013,178.67,178.94,177.31,177.31,5756174
11/27/2013,177.83,180.18,177.82,178.97,4596474
11/29/2013,179.21,180.76,179,179.68,2870500
12/2/2013,179.46,179.59,177.12,177.48,4561577
12/3/2013,177,178.23,175.64,176.08,5864045
12/4/2013,175.37,177.5,175.16,175.74,5267364
12/5/2013,176.15,176.86,175.28,176.08,4385041
12/6/2013,176.7,178,176.01,177.67,4741119
12/9/2013,177.99,178.15,176.83,177.46,3796620
12/10/2013,176.88,177.67,176.06,177.12,4128386
12/11/2013,177,177.76,175.1,175.2,4090438
12/12/2013,175.06,175.8,173.3,173.37,5671649
12/13/2013,173.52,174.38,172.73,172.8,4184836
12/16/2013,173.04,178.35,172.73,177.85,7521001
12/17/2013,177.36,177.49,175.12,175.76,5476405
12/18/2013,176.45,178.74,174.85,178.7,5698437
12/19/2013,177.88,180.54,177.88,180.22,5929584
12/20/2013,180.08,182,180.02,180.02,7655998
12/23/2013,181.05,182.93,180.61,182.23,4082821
12/24/2013,181.96,183.5,181.91,183.22,1613614
12/26/2013,183.56,185.56,183.51,185.35,3325841
12/27/2013,185.84,186.5,184.56,185.08,3382117
12/30/2013,185.32,186.7,184.67,186.41,3018594
12/31/2013,186.49,187.79,186.3,187.57,3620413
1/2/2014,187.21,187.4,185.2,185.53,4546809
1/3/2014,185.83,187.35,185.3,186.64,4064095
1/6/2014,187.15,187.36,185.3,186,4068105
1/7/2014,186.39,190.35,186.38,189.71,5934322
1/8/2014,189.33,189.42,187.26,187.97,4604105
1/9/2014,189.02,189.5,186.55,187.38,4322284
1/10/2014,188.31,188.57,186.28,187.26,4023089
1/13/2014,186.26,186.95,183.86,184.16,5789107
1/14/2014,185.06,186.43,183.88,185.92,4619509
1/15/2014,185.82,188.65,185.49,187.74,4829291
1/16/2014,187.53,188.99,186.8,188.76,4775167
1/17/2014,188.04,190.81,187.86,190.09,7671146
1/21/2014,190.23,190.39,186.79,188.43,11121410
1/22/2014,181.28,183.5,179.67,182.25,13800586
1/23/2014,181.43,183.72,180.71,182.73,6974334
1/24/2014,181.25,182.81,179.64,179.64,6938768
1/27/2014,179.6,179.65,177.66,177.9,5209244
1/28/2014,178.05,178.45,176.16,176.85,5336989
1/29/2014,175.98,178.53,175.89,176.4,4971142
1/30/2014,177.17,177.86,176.36,177.36,4854397
1/31/2014,176.11,177.84,175.34,176.68,5195381
2/3/2014,176.02,176.02,172.72,172.9,7187767
2/4/2014,173.53,173.75,172.36,172.84,4351180
2/5/2014,172.19,174.97,172.19,174.24,4714375
2/6/2014,173.97,174.85,173.79,174.67,4292478
2/7/2014,175.64,177.56,175.07,177.25,4725647
2/10/2014,176.97,177.65,176.25,177.14,3544486
2/11/2014,176.81,180.39,176.8,179.7,4654207
2/12/2014,179.52,181.25,179.26,180.24,3984148
2/13/2014,178.22,182.36,177.86,181.84,4482761
2/14/2014,181.26,184.43,180.99,183.69,4665873
2/18/2014,183.18,184,182.32,183.19,4435484
2/19/2014,182.74,185.65,182.41,182.95,4671705
2/20/2014,182.96,184.86,182.79,184.26,4968267
2/21/2014,184.25,185.71,182.62,182.79,5699331
2/24/2014,182.82,185.16,182.82,183.45,4595312
2/25/2014,183.52,184.6,182.88,183.23,3902332
2/26/2014,183.94,185.28,183.56,184.06,3740884
2/27/2014,183.83,185.95,183.81,185.27,3827965
2/28/2014,185.38,186.12,183.65,185.17,4668452
3/3/2014,183.33,184.64,182.82,184.26,3952704
3/4/2014,185.81,187.16,185.68,186.44,4734235
3/5/2014,186.57,187.95,186.4,187.14,3487359
3/6/2014,187.37,188.39,186.9,187.64,3817529
3/7/2014,188.35,188.92,187.18,187.68,4117826
3/10/2014,187.55,188.37,185.85,186.39,4594054
3/11/2014,187.41,188.45,186.04,186.76,4229679
3/12/2014,186.01,187.45,185.89,186.22,4833158
3/13/2014,186.41,187,183.71,183.9,4913208
3/14/2014,183.89,184.29,182.21,182.21,5490326
3/17/2014,182.66,186.35,182.66,185.81,4938754
3/18/2014,185.99,187.9,185.54,186.81,3961319
3/19/2014,185.6,186.7,183.5,184.71,4323930
3/20/2014,184.47,188.26,184.17,187.9,5062629
3/21/2014,188.5,188.7,186.4,186.67,12535281
3/24/2014,187.43,189.44,187.37,188.25,5738492
3/25/2014,188.76,195.4,188.7,195.04,10912699
3/26/2014,194.98,195.63,191.96,192.62,6851772
3/27/2014,191.91,192.67,189.32,189.83,6767653
3/28/2014,189.94,192.62,189.11,190.45,5194443
3/31/2014,191.64,193.77,191.4,192.49,8537746
4/1/2014,193.12,195.13,192.78,194.5,5395346
4/2/2014,194.24,194.5,192.49,193.55,4924133
4/3/2014,193.2,193.38,192.35,192.69,4091060
4/4/2014,193.12,193.97,191.28,191.77,6090863
4/7/2014,191.72,195.31,191.57,194.52,6747080
4/8/2014,193.89,194.17,192.69,193.29,5125001
4/9/2014,193.88,197,193.6,196.64,5485124
4/10/2014,196.06,199.21,195.66,195.68,8425601
4/11/2014,195.04,197,194.27,195.19,4835214
4/14/2014,196.24,198.24,195.88,197.77,5433621
4/15/2014,195.98,197.41,195.42,197.02,5353177
4/16/2014,198.05,198.71,195,196.4,8527295
4/17/2014,187.25,190.7,187.01,190.01,11255493
4/21/2014,189.8,192.8,189.74,192.27,5425283
4/22/2014,192.01,193,191.2,192.15,3878619
4/23/2014,191.79,192.41,190.11,191.73,4736919
